FECHA_VENTA,DIA_COMERCIAL,CIUDAD,DEPARTAMENTO,TIPO,MARCA,VALOR_TOTAL
2022-09-28,1,CARTAGENA,BOLIVAR,TELEFONO,SAMSUNG,719520.0
2022-09-28,1,HATILLO DE LOBA,BOLIVAR,TELEFONO,SAMSUNG,1588570.0
2022-09-28,1,MEDELLIN,ANTIOQUIA,TELEFONO,MOTOROLA,697520.0
2022-09-28,1,SAMPUES,SUCRE,TELEFONO,XIAOMI,754520.0
2022-09-28,1,FLORENCIA,CAQUETA,TELEFONO,SAMSUNG,719520.0
2022-09-28,1,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,719520.0
2022-09-28,1,TOCA,BOYACA,TELEFONO,NOKIA,686520.0
2022-09-28,1,VICTORIA,CALDAS,TELEFONO,XIAOMI,1156521.0
2022-09-28,1,CALI,VALLE DEL CAUCA,TELEFONO,MOTOROLA,507520.0
2022-09-28,1,SAN PELAYO,CORDOBA,TELEFONO,XIAOMI,1156521.0
2022-09-28,1,LOS PATIOS,NORTE DE SANTANDER,PORTATIL,LENOVO,2277900.0
2022-09-28,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,759570.0
2022-09-28,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1588570.0
2022-09-28,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,797520.0
2022-09-28,1,NEIVA,HUILA,TELEFONO,OPPO,797520.0
2022-09-28,1,SAN AGUSTIN,HUILA,TELEFONO,SAMSUNG,759570.0
2022-09-28,1,CISNEROS,ANTIOQUIA,TELEFONO,XIAOMI,1060520.0
2022-09-28,1,GAMARRA,CESAR,TELEFONO,SAMSUNG,719520.0
2022-09-28,1,MACANAL,BOYACA,TELEFONO,SAMSUNG,635520.0
2022-09-28,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1757521.0
2022-09-28,1,SOACHA,CUNDINAMARCA,TELEVISOR,KALLEY,1666900.0
2022-09-28,1,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,754520.0
2022-09-28,1,PASTO,NARIÃO,TELEFONO,SAMSUNG,759570.0
2022-09-29,0,SOACHA,CUNDINAMARCA,TELEFONO,SAMSUNG,719520.0
2022-09-28,1,ARAUCA,ARAUCA,TELEFONO,HUAWEI,1192520.0
2022-09-28,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1060520.0
2022-09-28,1,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,1156521.0
2022-09-28,1,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,797520.0
2022-09-28,1,ALGARROBO,MAGDALENA,TELEFONO,SAMSUNG,2695570.0
2022-09-28,1,PALMAR DE VARELA,ATLANTICO,TELEFONO,SAMSUNG,759570.0
2022-09-28,1,TADO,CHOCO,TELEFONO,HUAWEI,1192520.0
2022-09-28,1,GRANADA,META,TELEFONO,NOKIA,686520.0
2022-09-28,1,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,719520.0
2022-09-28,1,VILLAVICENCIO,META,TELEFONO,SAMSUNG,719520.0
2022-09-28,1,ZIPAQUIRA,CUNDINAMARCA,TELEFONO,SAMSUNG,759570.0
2022-09-28,1,SOACHA,CUNDINAMARCA,TELEFONO,MOTOROLA,507520.0
2022-09-28,1,FUSAGASUGA,CUNDINAMARCA,TELEFONO,SAMSUNG,759570.0
2022-09-28,1,ANAPOIMA,CUNDINAMARCA,TELEFONO,HUAWEI,727520.0
2022-09-28,1,RESTREPO,VALLE DEL CAUCA,TELEFONO,XIAOMI,754520.0
2022-09-28,1,YUMBO,VALLE DEL CAUCA,TELEFONO,XIAOMI,754520.0
2022-09-28,1,SAN JUAN DE URABA,ANTIOQUIA,TELEFONO,SAMSUNG,759570.0
2022-09-28,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1060520.0
2022-09-28,1,BELEN DE UMBRIA,RISARALDA,TELEFONO,SAMSUNG,635520.0
2022-09-28,1,BARRANQUILLA,ATLANTICO,TELEFONO,SAMSUNG,1488570.0
2022-09-28,1,ARMENIA,QUINDIO,TELEVISOR,SAMSUNG,3531900.0
2022-09-28,1,NECOCLI,ANTIOQUIA,TELEFONO,SAMSUNG,719520.0
2022-09-28,1,SAN ANDRES DE TUMACO,NARIÃO,TELEFONO,HUAWEI,1275521.0
2022-09-28,1,EL ROBLE,SUCRE,TELEFONO,XIAOMI,754520.0
2022-09-28,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1556520.0
2022-09-28,1,BARRANQUILLA,ATLANTICO,PORTATIL,ASUS,2810900.0
2022-09-28,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,797520.0
2022-09-28,1,CHIA,CUNDINAMARCA,TELEFONO,SAMSUNG,759570.0
2022-09-28,1,LA DORADA,CALDAS,TELEFONO,MOTOROLA,1078520.0
2022-09-28,1,FUSAGASUGA,CUNDINAMARCA,TELEFONO,MOTOROLA,823520.0
2022-09-28,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,835570.0
2022-09-28,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,833520.0
2022-09-28,1,CUCUTA,NORTE DE SANTANDER,TELEFONO,SAMSUNG,719520.0
2022-09-28,1,JAMUNDI,VALLE DEL CAUCA,TELEFONO,NOKIA,686520.0
2022-09-28,1,LA CEJA,ANTIOQUIA,TELEFONO,SAMSUNG,719520.0
2022-09-28,1,LA VEGA,CUNDINAMARCA,TELEFONO,SAMSUNG,759570.0
2022-09-28,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1676520.0
2022-09-28,1,GIRARDOT,CUNDINAMARCA,TELEFONO,SAMSUNG,1588570.0
2022-09-29,0,CALI,VALLE DEL CAUCA,TELEFONO,MOTOROLA,577520.0
2022-09-28,1,BARBOSA,ANTIOQUIA,PORTATIL,HP,1767900.0
2022-09-28,1,ASTREA,CESAR,TELEFONO,SAMSUNG,719520.0
2022-09-28,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,OPPO,3396519.0
2022-09-28,1,PUERTO SALGAR,CUNDINAMARCA,TELEFONO,XIAOMI,797520.0
2022-09-29,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,797520.0
2022-09-29,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,1857520.0
2022-09-29,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1156521.0
2022-09-29,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,HUAWEI,727520.0
2022-09-29,0,SOACHA,CUNDINAMARCA,TELEFONO,SAMSUNG,1588570.0
2022-09-29,0,BARRANCABERMEJA,SANTANDER,TELEFONO,XIAOMI,754520.0
2022-09-29,0,QUIBDO,CHOCO,TELEFONO,SAMSUNG,1488570.0
2022-09-29,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,397520.0
2022-09-29,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,HUAWEI,1275521.0
2022-09-29,0,BARRANQUILLA,ATLANTICO,TABLET,HUAWEI,649900.0
2022-09-29,0,MEDELLIN,ANTIOQUIA,TELEFONO,XIAOMI,79752.0
2022-09-29,0,MONTERIA,CORDOBA,TELEFONO,SAMSUNG,759570.0
2022-09-29,0,FUNZA,CUNDINAMARCA,TELEFONO,SAMSUNG,759570.0
2022-09-29,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,VIVO,1284521.0
2022-09-29,0,IBAGUE,TOLIMA,TELEFONO,SAMSUNG,759570.0
2022-09-29,0,POPAYAN,CAUCA,TELEFONO,MOTOROLA,719520.0
2022-09-29,0,PUERTO SALGAR,CUNDINAMARCA,TELEFONO,SAMSUNG,719520.0
2022-09-29,0,LA VEGA,CUNDINAMARCA,TELEFONO,MOTOROLA,719520.0
2022-09-29,0,ARANZAZU,CALDAS,TELEFONO,MOTOROLA,719520.0
2022-09-29,0,LA PLATA,HUILA,TELEFONO,SAMSUNG,759570.0
2022-09-29,0,BARRANCABERMEJA,SANTANDER,TELEFONO,MOTOROLA,627520.0
2022-09-29,0,VALLEDUPAR,CESAR,TELEFONO,SAMSUNG,719520.0
2022-09-29,0,ACEVEDO,HUILA,TELEFONO,XIAOMI,754520.0
2022-09-29,0,MADRID,CUNDINAMARCA,TELEFONO,SAMSUNG,759570.0
2022-09-29,0,SAN JUAN DE URABA,ANTIOQUIA,TELEFONO,XIAOMI,797520.0
2022-09-29,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,759570.0
2022-09-29,0,JAMUNDI,VALLE DEL CAUCA,TELEFONO,MOTOROLA,697520.0
2022-09-29,0,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,1060520.0
2022-09-29,0,POPAYAN,CAUCA,TELEFONO,SAMSUNG,1488570.0
2022-09-29,0,MONGUI,BOYACA,TELEFONO,XIAOMI,1060520.0
2022-09-29,0,LORICA,CORDOBA,TELEFONO,XIAOMI,1060520.0
2022-09-29,0,VILLAVICENCIO,META,TELEFONO,SAMSUNG,759570.0
2022-09-29,0,ZIPAQUIRA,CUNDINAMARCA,TELEFONO,MOTOROLA,1496520.0
2022-09-29,0,FUNDACION,MAGDALENA,TELEFONO,SAMSUNG,759570.0
2022-09-29,0,PUERTO WILCHES,SANTANDER,TELEFONO,SAMSUNG,5997570.0
2022-09-29,0,BECERRIL,CESAR,TELEFONO,SAMSUNG,719520.0
2022-09-29,0,SAN ANTONIO DEL PRADO,ANTIOQUIA,TELEFONO,XIAOMI,478520.0
2022-09-29,0,TURBO,ANTIOQUIA,TELEFONO,XIAOMI,754520.0
2022-09-29,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,2015520.0
2022-09-29,0,MOSQUERA,CUNDINAMARCA,TELEFONO,XIAOMI,797520.0
2022-09-29,0,FLORENCIA,CAQUETA,TELEFONO,NOKIA,818520.0
2022-09-29,0,PUERTO SALGAR,CUNDINAMARCA,TELEFONO,SAMSUNG,719520.0
2022-09-29,0,CARTAGENA,BOLIVAR,TELEFONO,SAMSUNG,1877570.0
2022-09-29,0,NEIVA,HUILA,TELEFONO,SAMSUNG,1777570.0
2022-09-29,0,TURBACO,BOLIVAR,TELEFONO,XIAOMI,1156521.0
2022-09-29,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,719520.0
2022-09-29,0,CHIA,CUNDINAMARCA,TELEFONO,SAMSUNG,759570.0
2022-09-29,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,759570.0
2022-09-29,0,PAMPLONA,NORTE DE SANTANDER,TELEFONO,XIAOMI,754520.0
2022-09-29,0,MEDELLIN,ANTIOQUIA,TELEFONO,HUAWEI,1194520.0
2022-09-29,0,ACACIAS,META,TELEFONO,HUAWEI,727520.0
2022-09-29,0,PITALITO,HUILA,TELEFONO,XIAOMI,1092520.0
2022-09-29,0,CUCUNUBA,CUNDINAMARCA,TELEFONO,MOTOROLA,697520.0
2022-09-29,0,CAUCASIA,ANTIOQUIA,TELEFONO,XIAOMI,754520.0
2022-09-29,0,MANIZALES,CALDAS,TELEFONO,SAMSUNG,759570.0
2022-09-29,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,759570.0
2022-09-29,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1488570.0
2022-09-29,0,SOLEDAD,ATLANTICO,TELEFONO,APPLE,3264581.0
2022-09-29,0,PUERTO GUZMAN,PUTUMAYO,TELEFONO,XIAOMI,754520.0
2022-09-29,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,XIAOMI,1156521.0
2022-09-29,0,PIEDECUESTA,SANTANDER,TELEFONO,MOTOROLA,719520.0
2022-09-29,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,APPLE,3264581.0
2022-09-29,0,MARIQUITA,TOLIMA,TELEFONO,XIAOMI,754520.0
2022-09-29,0,BOLIVAR,CAUCA,TELEFONO,XIAOMI,754520.0
2022-09-29,0,PAZ DE ARIPORO,CASANARE,TELEFONO,SAMSUNG,719520.0
2022-09-29,0,FACATATIVA,CUNDINAMARCA,TELEFONO,MOTOROLA,834520.0
2022-09-29,0,VILLAMARIA,CALDAS,TELEFONO,OPPO,1296520.0
2022-09-29,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1777570.0
2022-09-29,0,MEDELLIN,ANTIOQUIA,TELEFONO,XIAOMI,1060520.0
2022-09-30,0,SIBUNDOY,PUTUMAYO,TELEFONO,SAMSUNG,759570.0
2022-09-30,0,RIONEGRO,ANTIOQUIA,TELEFONO,SAMSUNG,759570.0
2022-09-30,0,MANI,CASANARE,TELEFONO,MOTOROLA,697520.0
2022-09-30,0,VILLAVICENCIO,META,TELEFONO,SAMSUNG,759570.0
2022-09-30,0,ITAGUI,ANTIOQUIA,TELEFONO,XIAOMI,754520.0
2022-09-30,0,CALI,VALLE DEL CAUCA,PORTATIL,HP,2662900.0
2022-09-30,0,PUERTO LOPEZ,META,TELEFONO,MOTOROLA,697520.0
2022-09-30,0,BARRANCABERMEJA,SANTANDER,TELEFONO,XIAOMI,797520.0
2022-09-30,0,MEDELLIN,ANTIOQUIA,TELEFONO,MOTOROLA,507520.0
2022-09-30,0,BECERRIL,CESAR,TELEFONO,MOTOROLA,1596519.0
2022-09-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,754520.0
2022-09-30,0,SUPIA,CALDAS,TELEFONO,SAMSUNG,759570.0
2022-09-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1488570.0
2022-09-30,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,759570.0
2022-09-30,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,3270570.0
2022-09-30,0,ESPINAL,TOLIMA,SMARTWATCH,HUAWEI,849900.0
2022-09-30,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,SAMSUNG,1488570.0
2022-09-30,0,SOGAMOSO,BOYACA,TELEFONO,XIAOMI,754520.0
2022-09-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,759570.0
2022-09-30,0,GRANADA,META,TELEFONO,MOTOROLA,697520.0
2022-09-30,0,DABEIBA,ANTIOQUIA,TELEFONO,NOKIA,818520.0
2022-09-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,697520.0
2022-09-30,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,XIAOMI,1156521.0
2022-09-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,1596519.0
2022-09-30,0,SAN MIGUEL,PUTUMAYO,TELEFONO,HUAWEI,727520.0
2022-09-30,0,NEIVA,HUILA,TELEFONO,SAMSUNG,719520.0
2022-09-30,0,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,1156521.0
2022-09-30,0,FLANDES,TOLIMA,TELEFONO,SAMSUNG,1488570.0
2022-09-30,0,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,1060520.0
2022-09-30,0,DUITAMA,BOYACA,TELEVISOR,SAMSUNG,3526901.0
2022-09-30,0,ARBELAEZ,CUNDINAMARCA,TELEFONO,MOTOROLA,1596519.0
2022-09-30,0,SOACHA,CUNDINAMARCA,TELEFONO,Otra,577520.0
2022-09-30,0,IBAGUE,TOLIMA,TELEFONO,XIAOMI,1060520.0
2022-09-30,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,XIAOMI,797520.0
2022-09-30,0,SANTAFE DE ANTIOQUIA,ANTIOQUIA,TELEFONO,XIAOMI,797520.0
2022-09-30,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,759570.0
2022-09-30,0,APARTADO,ANTIOQUIA,TELEFONO,SAMSUNG,759570.0
2022-09-30,0,SALGAR,ANTIOQUIA,TELEFONO,HUAWEI,727520.0
2022-09-30,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,SAMSUNG,1488570.0
2022-09-30,0,BOGOTA D.C.,BOGOTA D.C.,PORTATIL,HP,1767900.0
2022-09-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,HUAWEI,1194520.0
2022-09-30,0,MANIZALES,CALDAS,TELEFONO,XIAOMI,754520.0
2022-09-30,0,MARIQUITA,TOLIMA,TELEFONO,SAMSUNG,635520.0
2022-09-30,0,CUMARAL,META,TELEFONO,NOKIA,818520.0
2022-09-30,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,759570.0
2022-09-30,0,DUITAMA,BOYACA,TELEFONO,SAMSUNG,759570.0
2022-09-30,0,CALI,VALLE DEL CAUCA,TELEFONO,MOTOROLA,697520.0
2022-09-30,0,CARTAGENA,BOLIVAR,TELEFONO,MOTOROLA,967520.0
2022-09-30,0,CARTAGENA,BOLIVAR,TELEFONO,MOTOROLA,697520.0
2022-09-30,0,CARTAGENA,BOLIVAR,TELEFONO,MOTOROLA,697520.0
2022-09-30,0,VILLAVICENCIO,META,TELEFONO,XIAOMI,591520.0
2022-10-03,1,SARAVENA,ARAUCA,TELEFONO,HUAWEI,727520.0
2022-10-03,1,LORICA,CORDOBA,TELEFONO,SAMSUNG,1057570.0
2022-10-03,1,ANGOSTURA,ANTIOQUIA,TELEFONO,SAMSUNG,814570.0
2022-10-03,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,NOKIA,818520.0
2022-10-03,1,CARTAGENA,BOLIVAR,TELEFONO,MOTOROLA,719520.0
2022-10-03,1,BOGOTA D.C.,BOGOTA D.C.,TELEVISOR,KALLEY,2850900.0
2022-10-03,1,SOACHA,CUNDINAMARCA,TABLET,HUAWEI,1401900.0
2022-10-03,1,CARTAGENA,BOLIVAR,PORTATIL,HP,1796900.0
2022-10-03,1,LA PRIMAVERA,VICHADA,TELEFONO,XIAOMI,737520.0
2022-10-03,1,PUERTO LIBERTADOR,CORDOBA,TELEFONO,SAMSUNG,750520.0
2022-10-03,1,SIMIJACA,CUNDINAMARCA,TELEFONO,NOKIA,1567520.0
2022-10-03,1,DUITAMA,BOYACA,TELEFONO,SAMSUNG,814570.0
2022-10-03,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,750520.0
2022-10-03,1,NECOCLI,ANTIOQUIA,TELEFONO,SAMSUNG,750520.0
2022-10-03,1,BOGOTA D.C.,BOGOTA D.C.,PORTATIL,HP,1796900.0
2022-10-03,1,SAN FRANCISCO,ANTIOQUIA,TELEFONO,SAMSUNG,814570.0
2022-10-03,1,SAN FRANCISCO,CUNDINAMARCA,TELEFONO,SAMSUNG,750520.0
2022-10-03,1,AMAGA,ANTIOQUIA,TELEFONO,SAMSUNG,1777570.0
2022-10-03,1,SANTA MARTA,MAGDALENA,TELEFONO,SAMSUNG,2274570.0
2022-10-03,1,MANIZALES,CALDAS,TELEFONO,XIAOMI,1147521.0
2022-10-03,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,814570.0
2022-10-03,1,FUSAGASUGA,CUNDINAMARCA,TELEVISOR,SAMSUNG,2536900.0
2022-10-03,1,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,1485570.0
2022-10-03,1,CALI,VALLE DEL CAUCA,TELEFONO,OPPO,1919520.0
2022-10-03,1,BOGOTA D.C.,BOGOTA D.C.,SMARTWATCH,HONOR,2397520.0
2022-10-03,1,BARRANQUILLA,ATLANTICO,TELEFONO,SAMSUNG,819520.0
2022-10-03,1,HATO COROZAL,CASANARE,TELEFONO,OPPO,1215520.0
2022-10-03,1,TAME,ARAUCA,TELEFONO,HUAWEI,727520.0
2022-10-03,1,PUERTO NARE,ANTIOQUIA,TELEFONO,NOKIA,818520.0
2022-10-03,1,FLORENCIA,CAQUETA,TELEFONO,SAMSUNG,750520.0
2022-10-03,1,EL BAGRE,ANTIOQUIA,TELEFONO,MOTOROLA,719520.0
2022-10-04,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,814570.0
2022-10-03,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,634520.0
2022-10-04,1,AGUADAS,CALDAS,TELEFONO,SAMSUNG,553520.0
2022-10-03,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,HUAWEI,727520.0
2022-10-03,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1147521.0
2022-10-04,1,TAME,ARAUCA,TELEFONO,HUAWEI,727520.0
2022-10-04,1,CALI,VALLE DEL CAUCA,TELEFONO,MOTOROLA,719520.0
2022-10-04,1,MEDELLIN,ANTIOQUIA,TELEFONO,XIAOMI,833520.0
2022-10-04,1,SAN VICENTE DEL CAGUAN,CAQUETA,TELEFONO,SAMSUNG,553520.0
2022-10-04,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,HUAWEI,1275521.0
2022-10-04,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,719520.0
2022-10-04,1,BOGOTA D.C.,BOGOTA D.C.,PORTATIL,HP,1796900.0
2022-10-04,1,ITAGUI,ANTIOQUIA,TELEFONO,SAMSUNG,814570.0
2022-10-04,1,SANTA MARTA,MAGDALENA,TELEFONO,SAMSUNG,3918570.0
2022-10-04,1,EL TAMBO,CAUCA,TELEFONO,MOTOROLA,719520.0
2022-10-04,1,QUIBDO,CHOCO,TELEFONO,XIAOMI,833520.0
2022-10-04,1,PUERTO LOPEZ,META,TELEFONO,MOTOROLA,719520.0
2022-10-04,1,MEDELLIN,ANTIOQUIA,TELEVISOR,LG,3471900.0
2022-10-04,1,MOMPOS,BOLIVAR,TELEFONO,NOKIA,394520.0
2022-10-04,1,BARRANQUILLA,ATLANTICO,TELEFONO,SAMSUNG,1485570.0
2022-10-04,1,CALI,VALLE DEL CAUCA,TELEFONO,MOTOROLA,719520.0
2022-10-05,0,ZARAGOZA,ANTIOQUIA,TELEFONO,XIAOMI,835520.0
2022-10-04,1,CUMBAL,NARIÃO,PORTATIL,HP,2662900.0
2022-10-05,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,1877570.0
2022-10-04,1,VALLEDUPAR,CESAR,TELEFONO,SAMSUNG,665520.0
2022-10-04,1,NORCASIA,CALDAS,TELEFONO,HUAWEI,727520.0
2022-10-04,1,SOACHA,CUNDINAMARCA,TELEFONO,SAMSUNG,1777570.0
2022-10-04,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,2971570.0
2022-10-04,1,FLORENCIA,CAQUETA,SMARTWATCH,HONOR,1163520.0
2022-10-04,1,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,750520.0
2022-10-04,1,SANTA MARTA,MAGDALENA,TELEFONO,MOTOROLA,719520.0
2022-10-04,1,ARAUCA,ARAUCA,TELEFONO,SAMSUNG,5997570.0
2022-10-05,0,CALI,VALLE DEL CAUCA,TELEFONO,MOTOROLA,719520.0
2022-10-05,0,SABANETA,ANTIOQUIA,PORTATIL,ASUS,2810900.0
2022-10-05,0,PACHO,CUNDINAMARCA,PORTATIL,HP,1796900.0
2022-10-05,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,833520.0
2022-10-05,0,EL TAMBO,CAUCA,TELEFONO,NOKIA,818520.0
2022-10-05,0,SOACHA,CUNDINAMARCA,TELEFONO,SAMSUNG,814570.0
2022-10-05,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,NOKIA,583520.0
2022-10-05,0,CARTAGENA,BOLIVAR,TELEFONO,MOTOROLA,719520.0
2022-10-05,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1147521.0
2022-10-05,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,HUAWEI,727520.0
2022-10-05,0,TULUA,VALLE DEL CAUCA,TELEFONO,SAMSUNG,1877570.0
2022-10-05,0,BARRANQUILLA,ATLANTICO,TELEFONO,XIAOMI,737520.0
2022-10-05,0,CHIA,CUNDINAMARCA,TELEFONO,MOTOROLA,393520.0
2022-10-05,0,AGUADAS,CALDAS,TELEFONO,HUAWEI,727520.0
2022-10-05,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,NOKIA,81852.0
2022-10-05,0,IBAGUE,TOLIMA,TELEFONO,NOKIA,394520.0
2022-10-05,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,750520.0
2022-10-05,0,MONTERIA,CORDOBA,TELEFONO,XIAOMI,1147521.0
2022-10-05,0,SAMACA,BOYACA,TELEFONO,SAMSUNG,1588570.0
2022-10-05,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,2821570.0
2022-10-05,0,BOGOTA D.C.,BOGOTA D.C.,PORTATIL,ASUS,2810900.0
2022-10-05,0,SABANALARGA,ATLANTICO,TELEFONO,SAMSUNG,814570.0
2022-10-05,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,HUAWEI,1194520.0
2022-10-06,0,FUSAGASUGA,CUNDINAMARCA,TELEFONO,SAMSUNG,5847570.0
2022-10-06,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,NOKIA,818520.0
2022-10-06,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,719520.0
2022-10-06,0,TIBU,NORTE DE SANTANDER,TELEFONO,SAMSUNG,750520.0
2022-10-06,0,FACATATIVA,CUNDINAMARCA,TELEFONO,SAMSUNG,750520.0
2022-10-06,0,MITU,VAUPES,TELEFONO,SAMSUNG,814570.0
2022-10-06,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,719520.0
2022-10-06,0,BUENAVENTURA,VALLE DEL CAUCA,TELEFONO,HUAWEI,727520.0
2022-10-06,0,BARRANQUILLA,ATLANTICO,TELEFONO,MOTOROLA,719520.0
2022-10-06,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1147521.0
2022-10-06,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,SAMSUNG,814570.0
2022-10-06,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1757521.0
2022-10-06,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,833520.0
2022-10-06,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,814570.0
2022-10-06,0,VILLAVICENCIO,META,TELEVISOR,KALLEY,1521901.0
2022-10-06,0,SAN MARCOS,SUCRE,TELEFONO,HUAWEI,727520.0
2022-10-06,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,719520.0
2022-10-06,0,VILLA DEL ROSARIO,NORTE DE SANTANDER,TELEFONO,SAMSUNG,1588570.0
2022-10-06,0,QUIBDO,CHOCO,TELEFONO,SAMSUNG,814570.0
2022-10-06,0,BOGOTA D.C.,BOGOTA D.C.,CONSOLA,MICROSOFT,1965900.0
2022-10-06,0,SAN AGUSTIN,HUILA,TELEFONO,MOTOROLA,719520.0
2022-10-06,0,LA VIRGINIA,RISARALDA,TELEFONO,SAMSUNG,814570.0
2022-10-06,0,LA DORADA,CALDAS,TELEFONO,MOTOROLA,1496520.0
2022-10-06,0,FLORENCIA,CAQUETA,TELEFONO,SAMSUNG,814570.0
2022-10-06,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,719520.0
2022-10-06,0,RIO VIEJO,BOLIVAR,TELEFONO,XIAOMI,1147521.0
2022-10-06,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1877570.0
